gene	logFC	fdr	betweenness	source_node_score	step_1	step_2	nbh_score	score
CHEK1	0	3.85637949396503	248.016001771427	0	221305.255414084	40128462.6566481	0.947346950522441	0.00318055269247595
TOMM34	0	4.87558433233642	144.63883745682	0	384359.610826336	39956659.1268546	0.947199039015678	0.00318005610530603
CASKIN2	0	3.65035077605746	19.5136582955426	0	278091.583509179	40025582.6482829	0.946567600474297	0.00317793616017736
OBSL1	0	4.39862192440431	3078.26310222521	0	207578.727803627	39988029.1079703	0.944739439176239	0.00317179842644041
NT5E	0	3.88122394693283	562.636080256687	0	327010.317010557	39676545.4991661	0.941487091442912	0.0031608792343383
SPAG5	0	3.67286665849476	432.141840430238	0	137617.879213792	39855304.9494889	0.941306897195893	0.00316027426348026
DNM1	0	6.54747959969492	426.459741386866	0	407790.889336357	39565099.6130633	0.940967378555306	0.00315913438866895
TULP3	0	4.24940964737091	274.102266236223	0	27505.4132774078	39914480.2788827	0.940443493758664	0.00315737553654029
DEPDC1B	0	6.66478695434183	79.5031776466627	0	63196.0741817027	39820328.6694914	0.939452178882288	0.00315404736918048
PTPRF	0	6.21345380994373	2340.23477989338	0	512519.465005757	39212111.7597806	0.936755783612795	0.00314499469082474
NUP155	0	3.63950453157265	137.251056780067	0	582084.97008672	39095000.5980029	0.935948355552933	0.00314228389148311
POLE2	0	4.49042444581366	720.396199275796	0	162131.015438235	39513651.5857181	0.935926224544823	0.0031422095904708
HMMR	0	7.86371343704659	192.370765076507	0	0	39661488.0275052	0.935683416589423	0.0031413944049721
CTH	0	3.09160387236078	12.783560973317	0	877384.056671238	38748180.231965	0.935073106954325	0.00313934539647307
POLE	0	3.74635322646084	384.489903409658	0	66748.5641406499	39496888.615406	0.934020661346191	0.0031358119933088
FRMD6	0	5.63742404460458	17.6691557747713	0	368747.651190005	38734343.8662265	0.926179194940218	0.00310948563307011
GALNT5	0	3.09791745591667	8.19678737268723	0	460267.08458694	38609186.7022185	0.925605452980343	0.00310755939418344
DONSON	0	2.99376878377718	1191.68406183269	0	432671.396647283	38614501.4779652	0.92522534245618	0.00310628323917983
TNPO2	0	3.02655251021514	436.707715999424	0	560407.092885757	38481209.4686936	0.925130542755505	0.0031059649656655
MKRN3	0	2.9624443880899	0.805369168749156	0	0	38922143.8496565	0.923091229817536	0.00309911832700574
SLC4A4	0	4.34095400129869	204.538450360378	0	1078684.69733099	37787901.8279824	0.922142309601455	0.00309593249234766
HPRT1	0	3.98257334414797	1470.68293912758	0	3651.44247930534	38768934.9992202	0.920535920933701	0.00309053932166233
SLC39A14	0	7.88838860553479	153.704401734565	0	146318.161066822	38588194.0867428	0.919884952261121	0.00308835380751343
SLC6A4	0	2.84233791588183	17.5178455066669	0	157844.806040794	38487273.4908305	0.918355846026091	0.00308322009916062
DCAF16	0	3.92234382880208	241.9751075765	0	434099.682628485	38188173.9793663	0.917964923942228	0.00308190764622487
LRP6	0	6.98389852318607	186.600714252712	0	18532.3928968409	38602971.7759226	0.917951755090167	0.00308186343409345
NOC3L	0	5.02381755325985	20.3275308238458	0	689570.209635825	37853107.9695129	0.916602363624591	0.00307733308683612
FEN1	0	5.03515474507113	1512.86151439145	0	238035.674986062	38300154.1047611	0.916525505223623	0.00307707504811651
FAM227A	0	3.91774195660241	3.39122373447892	0	238453.792102095	38044426.7629014	0.912149506983775	0.00306238339478259
IRAK2	0	3.18589554450736	0	0	460267.08458694	37773982.45298	0.911315046602848	0.00305958183912248
SERPINE2	0	7.57452052147863	136.033868349126	0	0	38100394.9082656	0.909016696680321	0.00305186552882
KRT18	0	3.9181682342048	49.6597692289665	0	123827.504028817	37969973.4754356	0.908903417305427	0.00305148521301213
TGFB2	0	5.05152416925512	6.633960954277	0	810355.495671859	37271511.4605069	0.908698384647674	0.00305079685150814
EHD2	0	4.04857432430931	4.65943956905347	0	185647.562079534	37753023.9653632	0.906236808545183	0.00304253253768289
CENPE	0	7.75174682900808	458.935295309737	0	146709.445341666	37625606.4038443	0.903373831393872	0.00303292058961879
P3H3	0	3.99377653055255	1059.59681501289	0	684289.03460499	37027465.3075926	0.902330693361495	0.00302941843502203
FKBP14	0	3.10122030282343	457.853325079287	0	91940.0538486953	37499740.3490372	0.900261099036556	0.00302247013186986
FAM216A	0	4.11656418157856	1059.40464081738	0	163530.579420445	37399217.0400386	0.89976213706271	0.00302079495378596
MMS22L	0	5.5517009163475	372.29785104245	0	0	36489587.0707267	0.881177949520991	0.00295840177492927
LRRIQ3	0	3.10716738697868	9.63466555759268	0	269728.445383076	36217649.5791954	0.881139538413753	0.00295827281631439
CDCA7	0	7.1579722469949	219.61654192453	0	47673.1352873492	36087027.020633	0.874998757860409	0.00293765621316591
IMPDH2	0	3.3612565716205	66.9867460268586	0	0	35999709.645552	0.872643885789237	0.00292975013957559
MDGA1	0	3.74689693190061	16.8603648705577	0	602710.686049222	35356995.2467936	0.871945557526844	0.00292740562383723
CLMP	0	5.26008340851322	162.652174883054	0	524655.423344005	35392400.108749	0.87120078752693	0.00292490518803892
KIF18A	0	7.88972957559798	157.534028557766	0	831559.381599997	35048963.9186076	0.870562657352253	0.00292276277691478
TANC1	0	9.88233490930995	448.754247015839	0	271153.639445391	35582513.0930986	0.870093421729299	0.00292118739988616
CYP2U1	0	4.89616579001451	122.250047218056	0	170721.948879933	35496020.16778	0.866824759603339	0.002910213435047
TP73	0	5.29233164559769	170.579984078798	0	242747.970584746	35202351.7676797	0.862942782403173	0.00289718037146949
LINC00641	0	3.15724533174484	667.360592178563	0	4621209.78140903	30706101.6888982	0.860877003761558	0.00289024487881073
IFI44L	0	3.76593040314373	80.6789436901837	0	107018.019588589	35129266.4638532	0.859279245171394	0.0028848806821106
PARPBP	0	3.58025472026698	220.248822607926	0	334118.866325456	34494156.818644	0.852103379573022	0.00286078896087039
SERPINB2	0	3.04585815371324	38.7498786714224	0	118497.6062373	34586607.0762223	0.849932489937042	0.00285350057632133
TEDC2	0	5.6243783858067	752.314328813809	0	68916.1693044188	34585955.0977413	0.849046506700093	0.00285052604162925
FBXO5	0	6.51283960776798	797.480491932083	0	3552.21732299448	34606611.6030842	0.84825768435212	0.00284787770773073
GPR63	0	4.22522426361764	227.254888707029	0	0	34592438.4992331	0.847944858175665	0.00284682744822733
TIMM8A	0	2.9234913812381	14.3200694354098	0	8195.910977035	34517360.034329	0.846764073823632	0.00284286317004179
KDELR3	0	4.15675374199262	115.454847871339	0	192511.838257307	34329742.254798	0.846705764382593	0.00284266740623046
TGFB1I1	0	9.66313552489882	590.356178298895	0	242220.905385154	33952618.6514007	0.840915964539863	0.00282322915980074
WDR90	0	3.86312837767777	115.830244219295	0	705193.306970945	33461654.4096336	0.84042025538206	0.00282156490248122
KIF26B	0	5.99310489517184	36.1326919184638	0	1040452.63673156	33116846.350597	0.840251130363821	0.00282099709463445
HCN2	0	6.62010414783717	55.4787853102932	0	124854.745560521	33948111.3362678	0.838756869019719	0.00281598037194523
ADGRB2	0	4.75218309237662	76.3882064164825	0	97888.5348457445	33944947.3013999	0.83822275216685	0.0028141871674666
ARC	0	2.95612192180112	294.563019187737	0	513016.751109472	33523791.2821024	0.838115881820402	0.00281382836885754
NCAPD2	0	3.86041036811134	517.594899784142	0	2177115.86393675	31668854.7026982	0.834729670059515	0.00280245975155483
MIR7152	9.13078206867073	3.49944721151567	0	0	1037639.11619916	32678641.000012	0.832425397602449	0.00279472355737225
MRPS24	0	2.86818592607418	0	0	1037639.11619916	32678641.000012	0.832425397602449	0.00279472355737225
AUNIP	0	3.4908313515941	2.1289757321889	0	22478.7127748185	33642346.0937967	0.831510479165776	0.00279165187777741
TMTC3	0	3.0244638345089	195.449243618048	0	438784.71217156	33110523.7882669	0.829455075120293	0.00278475121602156
KLHL23	0	4.47992891543892	43.4493772772264	0	422387.734477745	33125594.8370172	0.829431471118754	0.00278467196968989
CHAF1A	0	4.28450138030326	35.7094226838115	0	1308601.13361898	32185764.315303	0.828476767636685	0.00278146671872166
POLR3G	0	4.1870166028492	402.100780547879	0	0	33187564.0051032	0.823005621074239	0.00276309829528342
STX1A	0	4.91958155308459	57.45986483862	0	21212.5223151876	33095680.4967527	0.821743352365837	0.00275886044753723
SEMA3A	0	3.45383754866032	47.1639772461029	0	1145286.83550216	31943430.5673022	0.821239891797544	0.00275717016620455
NEK10	0	3.19136123556864	58.1644326756651	0	285751.188586398	32749621.2240215	0.820286359307951	0.00275396884663998
SLC35G2	0	5.16029852649072	19.4321174327926	0	424977.295841802	32501859.9848835	0.818344980551426	0.0027474510049688
PHGDH	0	6.29316809342721	102.230296840431	0	0	32788349.2012549	0.815865226768878	0.00273912566274291
DUSP8	0	3.66917835547471	26.4721452582188	0	16317.9709637124	32751430.7975341	0.815496107170446	0.00273788640786169
C4ORF46	0	4.90254404011983	65.3953116626877	0	729149.359798154	31838293.4759871	0.811903620026604	0.00272582525682117
EPHA2	0	7.02350743279193	26.1128463285633	0	217508.104688191	32202020.6513102	0.809246809528221	0.00271690547745272
IQCH	0	3.95733293950705	7.41606370153727	0	76723.9857136572	32288417.8149644	0.808269066386231	0.00271362287483169
CKAP2L	0	9.66341287272623	62.9896054225181	0	0	32276149.8262736	0.806668217659212	0.00270824830353428
MCM7	0	6.81454411462926	80.0989390136148	0	312485.948879761	31855844.6096146	0.804727034067956	0.00270173111709657
RUVBL1	0	3.40879993845361	83.5255832803859	0	11088.4205756339	32131629.1419668	0.804265628795322	0.00270018202910785
FANCB	0	3.4895484731675	527.778636259395	0	103.337224763352	32117435.9665152	0.803811954754416	0.00269865889738561
CDKN3	0	7.0914146351125	226.039358730473	0	0	32056343.6271623	0.802708886120781	0.00269495553621391
SPTB	0	3.20428841281264	5.07192421693882	0	26083.387721919	31952877.2731348	0.801313192721304	0.00269026973826298
ADGRA3	0	7.1409992076803	690.959764424365	0	65778.0021834316	31522174.0839762	0.794246364993011	0.0026665440927156
PTPRU	0	2.88239733131885	8.7293553242654	0	0	31360785.7925055	0.790129471150136	0.00265272233734987
EFHC1	0	3.8736067235512	1002.50725152453	0	232203.296727884	30853063.7081048	0.785125071216668	0.00263592093457569
CDKL2	0	3.5654306604019	3.75697796325624	0	377981.085934429	30396733.0138048	0.779469414377166	0.00261693304995889
SIGLEC12	10.8644007067367	4.50820505317073	0	0	1307789.42980221	29351358.1966509	0.777360693013757	0.00260985338457719
ORC6	0	3.88122394693283	248.855641419917	0	7322.12186055502	30620282.6861398	0.77678475035027	0.00260791975721073
TNFRSF9	0	3.53009633165136	179.603592842604	0	2347737.56918086	28233918.4336636	0.775945470458773	0.00260510202088174
DST	0	4.75342539090778	454.734533300591	0	57958.4166761967	30485962.4538557	0.775255953721369	0.00260278708830667
CEP89	0	2.84853712387259	197.6107015426	0	30458.4679115393	30510797.8642166	0.775207256823427	0.00260262359693766
CCDC150	0	3.67461708806426	533.572431380415	0	27600.0228733244	30277843.4673317	0.770892833433119	0.00258813867045644
MAGEF1	0	3.61476521837859	138.392330451973	0	343570.277980482	29920339.2441761	0.770131957525042	0.00258558416187145
MAP7D3	0	4.96363289864022	0	0	0	30211093.6476429	0.76916398186435	0.00258233435187083
TRAIP	0	4.3926368953727	187.644292042297	0	27505.4132774078	30070857.9055068	0.767096345793559	0.00257539262321652
CLSPN	0	7.78147189620247	597.14873076115	0	111055.059012788	29930245.1772009	0.766048900660394	0.00257187600827764
SGCB	0	4.67852110661239	0	0	0	29932204.1944939	0.764044790881195	0.00256514755810347
IFT80	0	3.41647628291826	1107.46776552893	0	61378.1030555731	29611177.8487327	0.759266768403246	0.00254910617828104
CES3	0	2.83854375235302	1.76388798874377	0	443903.657678128	29186844.152664	0.758496326879182	0.00254651955480333
GREB1L	0	3.74551124052337	82.8439098544553	0	328498.41071713	29108653.1552977	0.754924753195073	0.0025345286170681
ILDR2	0	4.00733423386903	17.7850345369569	0	4792.03468975735	29118889.7707734	0.749127702885172	0.00251506602845534
MFAP3L	0	3.91684702307505	30.7907554434477	0	52379.2559879195	28779235.0008682	0.743710707903044	0.0024968794095339
FERMT2	0	9.96336997399725	114.913007697781	0	0	28818230.9550315	0.74346211984739	0.00249604481835346
CACHD1	0	5.9646994586292	28.3332801134285	0	15856.9324084203	28783863.5206967	0.743118243372441	0.00249489031287088
ESPNL	3.98369520752444	3.75626462125718	0	0	540198.204180965	28227670.1548832	0.742526370290745	0.00249290320189475
MAPK12	0	4.75607033486091	122.785847711385	0	452085.496334323	28233586.4301289	0.740998154326878	0.0024877724824726
SMPDL3B	0	3.49743207494872	0	0	1679378.99017582	27003280.3635017	0.740942120573088	0.00248758435888558
SKP2	0	3.85834737736115	5059.72355704592	0	362509.892444944	28122084.3802788	0.737254490812171	0.00247520378304853
SGCE	0	6.14722716744194	49.8484624966723	0	6842.537292485	28419024.2428607	0.736159708014803	0.00247152824013162
SASS6	0	3.66925290754823	182.243213481072	0	161498.459289272	28250007.167072	0.735891894761769	0.00247062910369322
FAM86B1	0	3.31366170112938	85.9892710573887	0	18452.5518942702	28321211.2151208	0.734551585921833	0.00246612924977249
IPO5	0	2.89026927710971	80.5014787460558	0	72146.171167963	27923718.9860086	0.728124322060733	0.00244455082872263
ARHGAP11A	0	5.87195004376353	2706.10845395685	0	199101.028318033	27665001.614664	0.725655192891794	0.00243626115678986
BCOR	0	4.60797752728942	511.761362579078	0	615501.448745781	27199909.9961302	0.724741930250229	0.00243319503623923
PTK7	0	7.41232052289419	194.142084338186	0	56334.4131212179	27722765.2901858	0.724060568006918	0.00243090748096044
CD70	0	3.62569963818806	29.4888959306807	0	532135.801174048	27177866.7788166	0.722763323820147	0.00242655220912602
PIANP	0	2.856025864535	28.3743749542787	0	181479.64456659	26926086.2472869	0.711414347075953	0.00238844999269868
MLLT11	0	3.82599501275667	190.034503440666	0	925410.405094788	26136756.6485919	0.710556257953036	0.00238556910764514
CFAP54	0	3.60215114476887	30.0310045147586	0	0	27012295.4998962	0.709613164804678	0.00238240283635391
P2RY12	7.38365551326033	4.28175273470897	0	0	80717.3360810506	26843203.8977071	0.707940770022015	0.00237678806161278
MYLK	0	4.26841520590118	121.974679933345	0	40284.570144371	26772627.7789233	0.705837858202563	0.00236972790076494
FBXL2	0	3.15829267975867	6.89126099601071	0	398535.917329873	26174904.0918688	0.701293058977097	0.00235446952746745
EML6	0	3.69389413899297	122.007807789573	0	282599.576881378	25855546.6187682	0.693002388418989	0.00232663504238098
PTGES	0	3.74533553992602	82.4567408722615	0	0	25971571.0503872	0.689819567908378	0.00231594927584201
SCML2	0	3.52788406484944	1471.65948846217	0	126498.179447226	25649368.6241803	0.686072853771362	0.00230337033448388
ARL13B	0	3.34209190999579	9.97335783769824	0	398535.917329873	25341222.1246344	0.685380690670456	0.00230104651720342
PTK2	0	4.42884707574467	9.53643476654364	0	27505.4132774078	25609752.6695216	0.683414402271815	0.00229444504573931
CENPA	0	5.33749271376024	105.997715907946	0	210653.649474151	25323605.6085324	0.68143632570644	0.00228780399755474
ABI3BP	0	3.36713674903971	2.7992231823724	0	140644.00778093	25081382.1005773	0.675426230377821	0.00226762614732897
ENSG00000230074	0	3.35596166751324	20.7318533865281	0	218610.849445374	24735592.2420861	0.670254361125316	0.00225026249543025
MSH6	0	3.29953840830913	15.4299227659058	0	0	24882062.0462227	0.668858609985715	0.00224557650362689
WEE1	0	7.60074598742364	1659.31415511196	0	50764.9718136583	24581742.4032064	0.664021574604626	0.00222933699824142
AURKB	0	7.71359288896189	367.951617054392	0	74191.8331120334	24075530.2704969	0.654624748094499	0.0021977887868485
RHOBTB3	0	5.23694442380449	0	0	106127.285041011	23992827.8207609	0.653633589060936	0.00219446114270384
OIP5	0	3.62273423392674	107.965285608432	0	224590.585497744	23867910.5390465	0.653507541682708	0.00219403796054446
AMH	0	6.67714233756284	15.8890044273268	0	0	23856414.5546704	0.648890205424527	0.00217853605677001
CLDND1	0	3.41328567735342	293.129725254561	0	14384.5131259358	23589894.8950156	0.643944843572098	0.00216193286408929
KNL1	0	9.38365609291513	307.266019743566	0	18167.6970676186	23190400.0957813	0.636153439578781	0.00213577457969787
TTC26	0	4.6100551037912	97.8196665599616	0	207309.269588231	22988703.2227954	0.635905624785139	0.0021349425846102
SPIN3	0	3.52986413726314	307.630943920713	0	2390587.73286629	20653563.932781	0.632905234734523	0.00212486929662558
MEIS1	0	4.12618196417113	0	0	43812.6193881375	22621483.7095162	0.625395744765893	0.00209965748956199
DYRK3	0	4.37383827617432	144.265376542138	0	873022.483635741	21769902.3936605	0.624951214436786	0.0020981650562625
UAP1	0	3.63081873618604	21.0348585792972	0	114279.512306162	22522025.131095	0.624819643979051	0.00209772333132386
GPR161	0	3.99631290182919	14.6266395574273	0	103799.16136201	22374532.4344727	0.621676884466149	0.00208717206262019
FGD1	0	6.34078921313312	2.58650463401936	0	0	22431854.5739054	0.620751081825408	0.00208406384120238
PCLAF	0	6.25701411588003	152.082779685802	0	0	22325216.3105044	0.618624860107129	0.0020769254214216
SMARCA1	0	5.6205449778385	2335.35657603455	0	0	22134642.4283668	0.614817979150088	0.00206414448042508
PM20D2	0	4.47528922245193	60.1839315611838	0	2238493.96699232	19871752.088212	0.61432997891291	0.00206250610446638
LAPTM4B	0	7.06412779937672	2897.77472667686	0	639945.812388492	21403522.2679833	0.61299344842112	0.00205801893569269
